# radius         dens           pres           temp        c12          ne20          ne22
4670
3.026173919825040e+07  2.775010521495937e+09  1.887373237288226e+27  6.228108465576884e+08  1.419932959122925e-01  2.872384352270377e-01  0.000000000000000e+00
3.036359375748530e+07  2.766038452071570e+09  1.879202854206695e+27  6.217893204639863e+08  1.419935489526626e-01  2.872381048018380e-01  0.000000000000000e+00
3.047684158597412e+07  2.756585432381482e+09  1.870604198695299e+27  6.207113175150244e+08  1.419938152819855e-01  2.872377572661064e-01  0.000000000000000e+00
3.058965867602166e+07  2.746660725153299e+09  1.861587224795221e+27  6.195774482761166e+08  1.419940946027935e-01  2.872373930630691e-01  2.442490654175344e-15
3.064590793632954e+07  2.739252410582358e+09  1.854863671339164e+27  6.187294471456484e+08  1.419943029097978e-01  2.872371216682396e-01  0.000000000000000e+00
3.075809283785762e+07  2.731858723018168e+09  1.848159545910104e+27  6.178826284024011e+08  1.419945106313432e-01  2.872368511434671e-01  0.000000000000000e+00
3.084776060814760e+07  2.723018885249293e+09  1.840152199297923e+27  6.168681378658957e+08  1.419947587749054e-01  2.872365282328546e-01  0.000000000000000e+00
3.093716677881944e+07  2.715178642727483e+09  1.833057680407975e+27  6.159671167490473e+08  1.419949786637843e-01  2.872362422742495e-01  0.000000000000000e+00
3.102388229852247e+07  2.707473416163373e+09  1.826092096604810e+27  6.150803441620663e+08  1.419951945917310e-01  2.872359616483361e-01  0.000000000000000e+00
3.111035692448545e+07  2.699901359539737e+09  1.819253441410047e+27  6.142076567198437e+08  1.419954066210443e-01  2.872356862635305e-01  0.000000000000000e+00
3.125219573405794e+07  2.689915978020486e+09  1.810245151834627e+27  6.130554249250079e+08  1.419956859693589e-01  2.872353236752729e-01  0.000000000000000e+00
3.139340411830743e+07  2.677564522406751e+09  1.799117975025349e+27  6.116266636707420e+08  1.419960311352426e-01  2.872348761297746e-01  0.000000000000000e+00
3.148880590191676e+07  2.667260651638575e+09  1.789848713375179e+27  6.104318937560657e+08  1.419963187685219e-01  2.872345035786704e-01  0.000000000000000e+00
3.158392808336462e+07  2.658963864386561e+09  1.782393819921283e+27  6.094684741801292e+08  1.419965501584990e-01  2.872342040936486e-01  0.000000000000000e+00
3.169888912955515e+07  2.649819944030586e+09  1.774186878981637e+27  6.084050985779623e+08  1.419968049581229e-01  2.872338745513372e-01  2.442490654175344e-15
3.175621983213872e+07  2.642339353226664e+09  1.767479942578041e+27  6.075333196024694e+08  1.419970132571323e-01  2.872336053909555e-01  0.000000000000000e+00
3.181345187265712e+07  2.637362815464385e+09  1.763021648850623e+27  6.069529276336980e+08  1.419971517435669e-01  2.872334265216608e-01  2.442490654175344e-15
3.193760771196485e+07  2.629478415280173e+09  1.755964145584795e+27  6.060326930895473e+08  1.419973710074100e-01  2.872331434480117e-01  0.000000000000000e+00
3.206130936049655e+07  2.618730734679570e+09  1.746355170945363e+27  6.047754849865581e+08  1.419976696608226e-01  2.872327582618781e-01  2.442490654175344e-15
3.212299237946819e+07  2.610710595333291e+09  1.739193427919504e+27  6.038352410607435e+08  1.419978923463043e-01  2.872324713410101e-01  0.000000000000000e+00
3.218456499195033e+07  2.605375874742900e+09  1.734433802580322e+27  6.032093068767493e+08  1.419980403730983e-01  2.872322807103720e-01  0.000000000000000e+00
3.233019635993875e+07  2.596400435326122e+09  1.726433374207013e+27  6.021553196619039e+08  1.419982892457692e-01  2.872319603706651e-01  0.000000000000000e+00
3.240278518381169e+07  2.586987744813486e+09  1.718053192897637e+27  6.010468584596145e+08  1.419985500735473e-01  2.872316250466908e-01  0.000000000000000e+00
3.247522509063965e+07  2.580729146484255e+09  1.712486814942695e+27  6.003090675773635e+08  1.419987233722616e-01  2.872314023864515e-01  0.000000000000000e+00
3.257343869617674e+07  2.573367320711133e+09  1.705945054740493e+27  5.994402519489855e+08  1.419989270962302e-01  2.872311407943224e-01  0.000000000000000e+00
3.267138421734265e+07  2.564918115324611e+09  1.698444803884543e+27  5.984413786353379e+08  1.419991607630811e-01  2.872308410040041e-01  0.000000000000000e+00
3.276906557029411e+07  2.556501111203946e+09  1.690981399832750e+27  5.974447048264127e+08  1.419993933775455e-01  2.872305428143256e-01  0.000000000000000e+00
3.286648660053040e+07  2.548116046278924e+09  1.683554525249082e+27  5.964501740929730e+08  1.419996249510323e-01  2.872302462099644e-01  0.000000000000000e+00
3.300318580031636e+07  2.538058976652994e+09  1.674657537585356e+27  5.952554679892964e+08  1.419999024830899e-01  2.872298910434270e-01  0.000000000000000e+00
3.307134784165579e+07  2.529288452051631e+09  1.666908321287362e+27  5.942108517805849e+08  1.420001443625890e-01  2.872295818765783e-01  0.000000000000000e+00
3.313938664485167e+07  2.523455710695494e+09  1.661759776336450e+27  5.935154802511090e+08  1.420003051175747e-01  2.872293765270106e-01  0.000000000000000e+00
3.327509983934636e+07  2.514727878727126e+09  1.654063202015387e+27  5.924739531022689e+08  1.420005455085352e-01  2.872290696378020e-01  0.000000000000000e+00
3.341033488508199e+07  2.503153550847392e+09  1.643870470727098e+27  5.910893037152271e+08  1.420008640739790e-01  2.872286634504547e-01  0.000000000000000e+00
3.352411597373670e+07  2.492537458603644e+09  1.634535694128336e+27  5.898163020064266e+08  1.420011560230724e-01  2.872282916639644e-01  0.000000000000000e+00
3.358088301283052e+07  2.485281094834345e+09  1.628162901685789e+27  5.889443848222458e+08  1.420013554518636e-01  2.872280379682415e-01  0.000000000000000e+00
3.363756870598973e+07  2.480453193444998e+09  1.623926367936113e+27  5.883638075739031e+08  1.420014880685379e-01  2.872278693551412e-01  0.000000000000000e+00
3.371679980464486e+07  2.474671571738508e+09  1.618856611029329e+27  5.876679164486547e+08  1.420016468154386e-01  2.872276676275424e-01  0.000000000000000e+00
3.379587464962508e+07  2.467946906144833e+09  1.612964959817851e+27  5.868573616146717e+08  1.420018313765402e-01  2.872274332736689e-01  0.000000000000000e+00
3.388639914124912e+07  2.460748770872550e+09  1.606664499416723e+27  5.859885777445149e+08  1.420020288291337e-01  2.872271827408177e-01  0.000000000000000e+00
3.397672314575914e+07  2.453083870490282e+09  1.599962317953158e+27  5.850619924687651e+08  1.420022389768183e-01  2.872269163340703e-01  0.000000000000000e+00
3.406684935490115e+07  2.445445217272492e+09  1.593290107109643e+27  5.841371272166245e+08  1.420024482911901e-01  2.872266512182045e-01  0.000000000000000e+00
3.415678041869806e+07  2.437832626736666e+09  1.586647641820806e+27  5.832139889730461e+08  1.420026567798089e-01  2.872263873832456e-01  0.000000000000000e+00
3.427440032076966e+07  2.429064978995243e+09  1.579005966001056e+27  5.821492161599690e+08  1.420028967560686e-01  2.872260839740000e-01  0.000000000000000e+00
3.433308785974055e+07  2.421639000718424e+09  1.572540897186835e+27  5.812453116134905e+08  1.420030999234988e-01  2.872258274076164e-01  0.000000000000000e+00
3.439169481046662e+07  2.416698450903614e+09  1.568243339555070e+27  5.806434209678156e+08  1.420032350233873e-01  2.872256569009420e-01  0.000000000000000e+00
3.450866996090152e+07  2.409302708919607e+09  1.561815645296400e+27  5.797416372661021e+08  1.420034371586000e-01  2.872254019433980e-01  0.000000000000000e+00
3.462533112048739e+07  2.399486747016543e+09  1.553294742421655e+27  5.785421268082869e+08  1.420037053115803e-01  2.872250641246052e-01  0.000000000000000e+00
3.469165657923727e+07  2.391817439774363e+09  1.546645408204294e+27  5.776028726383095e+08  1.420039147178159e-01  2.872248006364832e-01  0.000000000000000e+00
3.475788288520160e+07  2.386263414271735e+09  1.541834505243467e+27  5.769219788038616e+08  1.420040662898233e-01  2.872246100525235e-01  2.442490654175344e-15
3.482401101935008e+07  2.380723153074586e+09  1.537039267996570e+27  5.762419713465877e+08  1.420042174316815e-01  2.872244201431761e-01  0.000000000000000e+00
3.489004195204086e+07  2.375196585169446e+09  1.532259612905685e+27  5.755628439305987e+08  1.420043681460731e-01  2.872242309049495e-01  0.000000000000000e+00
3.500721728477427e+07  2.367537546718025e+09  1.525641866829672e+27  5.746207313741708e+08  1.420045769088223e-01  2.872239689672505e-01  0.000000000000000e+00
3.512409363271762e+07  2.357777519101801e+09  1.517219177137204e+27  5.734175174125620e+08  1.420048428129907e-01  2.872236357586378e-01  0.000000000000000e+00
3.521430055821354e+07  2.349160869229414e+09  1.509792916087759e+27  5.723529549079248e+08  1.420050774408493e-01  2.872233421213379e-01  0.000000000000000e+00
3.530433408053526e+07  2.341669010917972e+09  1.503343490750566e+27  5.714259709367683e+08  1.420052813289620e-01  2.872230872112743e-01  0.000000000000000e+00
3.539419654097909e+07  2.334202130644996e+09  1.496922462479427e+27  5.705006038989954e+08  1.420054844425519e-01  2.872228335266694e-01  0.000000000000000e+00
3.543906430020991e+07  2.328621328148973e+09  1.492127838304229e+27  5.698077739005209e+08  1.420056362015263e-01  2.872226441763002e-01  2.442490654175344e-15
3.548389015710579e+07  2.324906460181747e+09  1.488938433885655e+27  5.693462816653823e+08  1.420057371832551e-01  2.872225182456085e-01  0.000000000000000e+00
3.558646156994194e+07  2.318801381183283e+09  1.483700639032290e+27  5.685873897603815e+08  1.420059030714780e-01  2.872223114789574e-01  0.000000000000000e+00
3.568881777162193e+07  2.310334178656148e+09  1.476443951075006e+27  5.675327306708723e+08  1.420061330641187e-01  2.872220251517705e-01  0.000000000000000e+00
3.582767934479105e+07  2.300379505567870e+09  1.467923897229307e+27  5.662906603012722e+08  1.420064032909372e-01  2.872216891387275e-01  0.000000000000000e+00
3.589696556948945e+07  2.291821256964659e+09  1.460608924405085e+27  5.652198229049484e+08  1.420066355242798e-01  2.872214008443296e-01  2.442490654175344e-15
3.596615687895975e+07  2.286129033973576e+09  1.455748721881924e+27  5.645068703655913e+08  1.420067899005161e-01  2.872212093611156e-01  0.000000000000000e+00
3.609578252171116e+07  2.277959723744960e+09  1.448780638076209e+27  5.634825686668376e+08  1.420070113397475e-01  2.872209349250307e-01  0.000000000000000e+00
3.616047314747681e+07  2.270005740719364e+09  1.442004295867081e+27  5.624825333211704e+08  1.420072268870204e-01  2.872206682142691e-01  0.000000000000000e+00
3.622508347008440e+07  2.264714535127761e+09  1.437500928570096e+27  5.618166401908978e+08  1.420073702010101e-01  2.872204910242638e-01  0.000000000000000e+00
3.628961428246585e+07  2.259435767734251e+09  1.433011685666434e+27  5.611515473497168e+08  1.420075131328547e-01  2.872203144488561e-01  0.000000000000000e+00
3.635406636995692e+07  2.254169378647220e+09  1.428536497985565e+27  5.604872477665366e+08  1.420076556845700e-01  2.872201384855221e-01  0.000000000000000e+00
3.650334375234485e+07  2.245443411961553e+09  1.421129273007041e+27  5.593855723556012e+08  1.420078917446994e-01  2.872198473341799e-01  0.000000000000000e+00
3.657782780323870e+07  2.236349908359229e+09  1.413420379501764e+27  5.582337907152468e+08  1.420081376903508e-01  2.872195445685072e-01  0.000000000000000e+00
3.665221047157396e+07  2.230302498390516e+09  1.408299641470931e+27  5.574669868629783e+08  1.420083011538063e-01  2.872193435345213e-01  0.000000000000000e+00
3.676701459654677e+07  2.222623629964618e+09  1.401804213491571e+27  5.564920962205577e+08  1.420085086153321e-01  2.872190886374903e-01  0.000000000000000e+00
3.682432805995980e+07  2.215660301919981e+09  1.395920601486439e+27  5.556059422940795e+08  1.420086966979336e-01  2.872188578999822e-01  0.000000000000000e+00
3.688158321972778e+07  2.211026829420938e+09  1.392009054441981e+27  5.550157698698981e+08  1.420088217932452e-01  2.872187045516367e-01  0.000000000000000e+00
3.699592088736746e+07  2.204089681878565e+09  1.386157956221944e+27  5.541314057466189e+08  1.420090089985110e-01  2.872184752417403e-01  0.000000000000000e+00
3.711003152055468e+07  2.194879699239013e+09  1.378399478084516e+27  5.529546388279419e+08  1.420092574458998e-01  2.872181713862747e-01  0.000000000000000e+00
3.720281409973288e+07  2.186558416291804e+09  1.371399118633331e+27  5.518891564968692e+08  1.420094818115696e-01  2.872178974121965e-01  0.000000000000000e+00
3.729545088208519e+07  2.179111899049446e+09  1.365142319303156e+27  5.509340947774929e+08  1.420096824882624e-01  2.872176526801115e-01  0.000000000000000e+00
3.738794399213547e+07  2.171689978033082e+09  1.358913397846266e+27  5.499805754374163e+08  1.420098824130650e-01  2.872174091815030e-01  0.000000000000000e+00
3.743413727808338e+07  2.166142673436087e+09  1.354262474754509e+27  5.492665792587526e+08  1.420100317965061e-01  2.872172274781425e-01  0.000000000000000e+00
3.748029543048470e+07  2.162450012371983e+09  1.351168747259140e+27  5.487909566108444e+08  1.420101311996715e-01  2.872171066483297e-01  0.000000000000000e+00
3.756496080824038e+07  2.157221393285145e+09  1.346791256205079e+27  5.481170186908290e+08  1.420102719010517e-01  2.872169357316992e-01  2.442490654175344e-15
3.764951017947320e+07  2.150472370896929e+09  1.341146173798396e+27  5.472456466436074e+08  1.420104534643252e-01  2.872167154482657e-01  0.000000000000000e+00
3.775465017522917e+07  2.142917373783745e+09  1.334834080567270e+27  5.462687517675325e+08  1.420106566138770e-01  2.872164692794398e-01  0.000000000000000e+00
3.785961564596172e+07  2.134568336749613e+09  1.327867353916616e+27  5.451870190932215e+08  1.420108810154746e-01  2.872161977803498e-01  0.000000000000000e+00
3.796440953419452e+07  2.126250246403127e+09  1.320935638049362e+27  5.441072020492073e+08  1.420111044717746e-01  2.872159278491548e-01  2.442490654175344e-15
3.806903474136334e+07  2.117962886575861e+09  1.314038672635646e+27  5.430292579155371e+08  1.420113269894070e-01  2.872156594781350e-01  0.000000000000000e+00
3.813157650082448e+07  2.111364364062934e+09  1.308553738647840e+27  5.421691971599988e+08  1.420115040949032e-01  2.872154462195603e-01  0.000000000000000e+00
3.819405946499722e+07  2.106433268205395e+09  1.304458626693100e+27  5.415258236287589e+08  1.420116363883294e-01  2.872152870748900e-01  0.000000000000000e+00
3.825648423564948e+07  2.101513000442971e+09  1.300375744954566e+27  5.408831092257469e+08  1.420117683509650e-01  2.872151284828246e-01  0.000000000000000e+00
3.831885140963764e+07  2.096603516937335e+09  1.296305039912831e+27  5.402410470427699e+08  1.420118999841294e-01  2.872149704418600e-01  0.000000000000000e+00
3.846690791926836e+07  2.088328256683858e+09  1.289450917616851e+27  5.391578595481505e+08  1.420121217316864e-01  2.872147044708697e-01  0.000000000000000e+00
3.854081758993737e+07  2.079640123160718e+09  1.282264695237775e+27  5.380168830401235e+08  1.420123544920478e-01  2.872144259528428e-01  0.000000000000000e+00
3.861464962851919e+07  2.073861634614033e+09  1.277490757760483e+27  5.372571508260554e+08  1.420125092080161e-01  2.872142410439703e-01  2.442490654175344e-15
3.876124029017554e+07  2.065247291989359e+09  1.270382322132309e+27  5.361232477345563e+08  1.420127397139209e-01  2.872139658880524e-01  0.000000000000000e+00
3.883442405812744e+07  2.056697395862354e+09  1.263336949191782e+27  5.349941679006507e+08  1.420129684353073e-01  2.872136935266439e-01  2.442490654175344e-15
3.890753480167861e+07  2.051010656659896e+09  1.258656383441866e+27  5.342423488759234e+08  1.420131204717261e-01  2.872135127047186e-01  0.000000000000000e+00
3.899637157266294e+07  2.044724248132049e+09  1.253487346108553e+27  5.334101352408531e+08  1.420132884700040e-01  2.872133131469309e-01  0.000000000000000e+00
3.908510324821810e+07  2.037845644402793e+09  1.247837508129478e+27  5.324979325984472e+08  1.420134722208443e-01  2.872130952099393e-01  2.442490654175344e-15
3.919498837287674e+07  2.030164759900821e+09  1.241536297241029e+27  5.314776771262159e+08  1.420136772966644e-01  2.872128523547822e-01  0.000000000000000e+00
3.924987211976783e+07  2.023812698786096e+09  1.236331269999726e+27  5.306319605631595e+08  1.420138468398069e-01  2.872126519654089e-01  0.000000000000000e+00
3.930471720726830e+07  2.019585300228986e+09  1.232870286894272e+27  5.300686338486920e+08  1.420139596216975e-01  2.872125187940758e-01  0.000000000000000e+00
3.940083698215144e+07  2.013773930758384e+09  1.228116478268407e+27  5.292935265825416e+08  1.420141145974568e-01  2.872123359800718e-01  0.000000000000000e+00
